i,real,imag
5,-0.5000,0.0000
5,-0.3053,0.0000
5,-0.5000,-0.2980
5,-0.5000,0.2980
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.5000,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.5000,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.7098,0.0000
5,-0.5000,0.0000
5,-0.2902,0.0000
5,-0.5000,-0.1754
5,-0.5000,0.1754
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.6769,0.0000
5,-0.5000,0.0000
5,-0.3231,0.0000
5,-0.5000,-0.2213
5,-0.5000,0.2213
5,-0.8092,0.0000
5,-0.5000,0.0000
5,-0.1908,0.0000
5,-0.5000,-0.3164
5,-0.5000,0.3164
5,-0.7746,0.0000
5,-0.5000,0.0000
5,-0.2254,0.0000
5,-0.5000,-0.3004
5,-0.5000,0.3004
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.2887
5,-0.5000,0.2887
5,-0.8361,0.0000
5,-0.5000,0.0000
5,-0.1639,0.0000
5,-0.5000,-0.1191
5,-0.5000,0.1191
5,-0.8304,0.0000
5,-0.5000,0.0000
5,-0.1696,0.0000
5,-0.5000,-0.1586
5,-0.5000,0.1586
5,-0.7989,0.0000
5,-0.5000,0.0000
5,-0.2011,0.0000
5,-0.5000,-0.1355
5,-0.5000,0.1355
5,-0.7825,0.0000
5,-0.5000,0.0000
5,-0.2175,0.0000
5,-0.5000,-0.1687
5,-0.5000,0.1687
5,-0.8015,0.0000
5,-0.5000,0.0000
5,-0.1985,0.0000
5,-0.5000,-0.2141
5,-0.5000,0.2141
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.1890
5,-0.5000,0.1890
5,-0.7644,0.0000
5,-0.5000,0.0000
5,-0.2356,0.0000
5,-0.5000,-0.2276
5,-0.5000,0.2276
5,-0.7625,0.0000
5,-0.5000,0.0000
5,-0.2375,0.0000
5,-0.5000,-0.2510
5,-0.5000,0.2510
5,-0.7429,0.0000
5,-0.5540,0.0000
5,-0.5000,0.0000
5,-0.4460,0.0000
5,-0.2571,0.0000
5,-0.6667,0.0000
5,-0.6418,0.0000
5,-0.5000,0.0000
5,-0.3582,0.0000
5,-0.3333,0.0000
5,-0.7108,0.0000
5,-0.5000,0.0000
5,-0.2892,0.0000
5,-0.5000,-0.1700
5,-0.5000,0.1700
5,-0.5000,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.5000,-0.00001026
5,-0.5000,0.00001026
5,-0.7459,0.0000
5,-0.5000,0.0000
5,-0.2541,0.0000
5,-0.5000,-0.1571
5,-0.5000,0.1571
5,-0.7209,0.0000
5,-0.5000,0.0000
5,-0.2791,0.0000
5,-0.5000,-0.1636
5,-0.5000,0.1636
5,-0.5000,0.0000
5,-0.5981,-0.07225
5,-0.5981,0.07225
5,-0.4019,-0.07225
5,-0.4019,0.07225
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1043
5,-0.5000,0.1043
5,-0.7871,0.0000
5,-0.5000,0.0000
5,-0.2129,0.0000
5,-0.5000,-0.1552
5,-0.5000,0.1552
5,-0.7692,0.0000
5,-0.5000,0.0000
5,-0.2308,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.8095,0.0000
5,-0.5000,0.0000
5,-0.1905,0.0000
5,-0.5000,-0.2666
5,-0.5000,0.2666
5,-0.7358,0.0000
5,-0.5000,0.0000
5,-0.2642,0.0000
5,-0.5000,-0.1364
5,-0.5000,0.1364
5,-0.8652,0.0000
5,-0.5000,0.0000
5,-0.1348,0.0000
5,-0.5000,-0.1069
5,-0.5000,0.1069
5,-0.8233,0.0000
5,-0.5000,0.0000
5,-0.1767,0.0000
5,-0.5000,-0.1443
5,-0.5000,0.1443
5,-0.8414,0.0000
5,-0.6331,0.0000
5,-0.5000,0.0000
5,-0.3669,0.0000
5,-0.1586,0.0000
5,-0.7376,0.0000
5,-0.5000,0.0000
5,-0.2624,0.0000
5,-0.5000,-0.000005702
5,-0.5000,0.000005702
5,-0.7085,0.0000
5,-0.5000,0.0000
5,-0.2915,0.0000
5,-0.5000,-0.1836
5,-0.5000,0.1836
5,-0.7642,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2358,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.000006872
5,-0.5000,0.000006872
5,-0.7023,0.0000
5,-0.5000,0.0000
5,-0.2977,0.0000
5,-0.5000,-0.1627
5,-0.5000,0.1627
5,-0.6667,0.0000
5,-0.6418,0.0000
5,-0.5000,0.0000
5,-0.3582,0.0000
5,-0.3333,0.0000
5,-0.8291,0.0000
5,-0.6022,0.0000
5,-0.5000,0.0000
5,-0.3978,0.0000
5,-0.1709,0.0000
5,-0.5000,0.0000
5,-0.5000,0.0000
5,-0.5000,-0.000008148
5,-0.5000,0.000008148
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7076,0.0000
5,-0.5000,0.0000
5,-0.2924,0.0000
5,-0.5000,-0.000006379
5,-0.5000,0.000006379
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.7236,0.0000
5,-0.5000,0.0000
5,-0.2764,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.5000,-0.00001091
5,-0.5000,0.00001091
5,-0.5000,0.0000
5,-0.6509,-0.1211
5,-0.6509,0.1211
5,-0.3491,-0.1211
5,-0.3491,0.1211
5,-0.7772,0.0000
5,-0.5511,0.0000
5,-0.5000,0.0000
5,-0.4489,0.0000
5,-0.2228,0.0000
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.000005454
5,-0.5000,0.000005454
5,-0.7251,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2749,0.0000
5,-0.8332,0.0000
5,-0.6146,0.0000
5,-0.5000,0.0000
5,-0.3854,0.0000
5,-0.1668,0.0000
5,-0.8508,0.0000
5,-0.5965,0.0000
5,-0.5000,0.0000
5,-0.4035,0.0000
5,-0.1492,0.0000
5,-0.7945,0.0000
5,-0.5923,0.0000
5,-0.5000,0.0000
5,-0.4077,0.0000
5,-0.2055,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.5000,-0.1508
5,-0.5000,0.1508
5,-0.7922,0.0000
5,-0.5684,0.0000
5,-0.5000,0.0000
5,-0.4316,0.0000
5,-0.2078,0.0000
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.000005454
5,-0.5000,0.000005454
5,-0.7681,0.0000
5,-0.5000,0.0000
5,-0.2319,0.0000
5,-0.5000,-0.07926
5,-0.5000,0.07926
5,-0.7475,0.0000
5,-0.5000,0.0000
5,-0.2525,0.0000
5,-0.5000,-0.1238
5,-0.5000,0.1238
5,-0.7389,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2611,0.0000
5,-0.6827,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3173,0.0000
5,-0.5000,0.0000
5,-0.6739,-0.07188
5,-0.6739,0.07188
5,-0.3261,-0.07188
5,-0.3261,0.07188
5,-0.6995,0.0000
5,-0.6027,0.0000
5,-0.5000,0.0000
5,-0.3973,0.0000
5,-0.3005,0.0000
5,-0.7236,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.2764,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.8000,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.2000,0.0000
5,-0.8878,0.0000
5,-0.6710,0.0000
5,-0.5000,0.0000
5,-0.3290,0.0000
5,-0.1122,0.0000
5,-0.8162,0.0000
5,-0.5000,0.0000
5,-0.1838,0.0000
5,-0.5000,-0.000003002
5,-0.5000,0.000003002
5,-0.7912,0.0000
5,-0.5000,0.0000
5,-0.2088,0.0000
5,-0.5000,-0.1932
5,-0.5000,0.1932
5,-0.8407,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.1593,0.0000
5,-0.7887,0.0000
5,-0.5000,0.0000
5,-0.2113,0.0000
5,-0.7794,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2206,0.0000
5,-0.7766,0.0000
5,-0.6325,0.0000
5,-0.5000,0.0000
5,-0.3675,0.0000
5,-0.2234,0.0000
5,-0.6890,0.0000
5,-0.5000,0.0000
5,-0.3110,0.0000
5,-0.5000,-0.000006872
5,-0.5000,0.000006872
5,-0.7500,0.0000
5,-0.6508,0.0000
5,-0.5000,0.0000
5,-0.3492,0.0000
5,-0.2500,0.0000
5,-0.6987,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3013,0.0000
5,-0.6890,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.3110,0.0000
5,-0.5000,0.0000
5,-0.6793,-0.09986
5,-0.6793,0.09986
5,-0.3207,-0.09986
5,-0.3207,0.09986
5,-0.7500,0.0000
5,-0.7041,0.0000
5,-0.5000,0.0000
5,-0.2959,0.0000
5,-0.2500,0.0000
5,-0.5000,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.7712,0.0000
5,-0.5000,0.0000
5,-0.2288,0.0000
5,-0.5000,-0.000005063
5,-0.5000,0.000005063
5,-0.7500,0.0000
5,-0.5000,0.0000
5,-0.2500,0.0000
5,-0.5000,-0.000005454
5,-0.5000,0.000005454
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.8537,0.0000
5,-0.6341,0.0000
5,-0.5000,0.0000
5,-0.3659,0.0000
5,-0.1463,0.0000
5,-0.8175,0.0000
5,-0.6084,0.0000
5,-0.5000,0.0000
5,-0.3916,0.0000
5,-0.1825,0.0000
5,-0.8000,0.0000
5,-0.6000,0.0000
5,-0.5000,0.0000
5,-0.4000,0.0000
5,-0.2000,0.0000
5,-0.7812,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2188,0.0000
5,-0.7500,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.2500,0.0000
5,-0.8333,0.0000
5,-0.6667,0.0000
5,-0.5000,0.0000
5,-0.3333,0.0000
5,-0.1667,0.0000
4,-0.8262,0.0000
4,-0.1738,0.0000
4,-0.5000,-0.1619
4,-0.5000,0.1619
4,-0.8606,0.0000
4,-0.1394,0.0000
4,-0.5000,-0.00000001753
4,-0.5000,0.00000001753
4,-0.8031,0.0000
4,-0.1969,0.0000
4,-0.5000,-0.1482
4,-0.5000,0.1482
4,-0.7484,0.0000
4,-0.2516,0.0000
4,-0.5000,-0.3165
4,-0.5000,0.3165
4,-0.7689,0.0000
4,-0.2311,0.0000
4,-0.5000,-0.1804
4,-0.5000,0.1804
4,-0.7420,0.0000
4,-0.2580,0.0000
4,-0.5000,-0.1441
4,-0.5000,0.1441
4,-0.7964,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2036,0.0000
4,-0.7887,0.0000
4,-0.5000,0.0000
4,-0.2113,0.0000
4,-0.7194,0.0000
4,-0.2806,0.0000
4,-0.5000,-0.2474
4,-0.5000,0.2474
4,-0.7376,0.0000
4,-0.2624,0.0000
4,-0.5000,-0.00000001380
4,-0.5000,0.00000001380
4,-0.7098,0.0000
4,-0.2902,0.0000
4,-0.5000,-0.1754
4,-0.5000,0.1754
4,-0.7803,0.0000
4,-0.2197,0.0000
4,-0.5000,-0.00000001906
4,-0.5000,0.00000001906
4,-0.5000,-0.1043
4,-0.5000,-0.00000004470
4,-0.5000,0.00000004470
4,-0.5000,0.1043
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.5000,-0.00000003650
4,-0.5000,0.00000003650
4,-0.6625,-0.09823
4,-0.6625,0.09823
4,-0.3375,-0.09823
4,-0.3375,0.09823
4,-0.6157,-0.1658
4,-0.6157,0.1658
4,-0.3843,-0.1658
4,-0.3843,0.1658
4,-0.6915,-0.1155
4,-0.6915,0.1155
4,-0.3085,-0.1155
4,-0.3085,0.1155
4,-0.7292,0.0000
4,-0.6423,0.0000
4,-0.3577,0.0000
4,-0.2708,0.0000
4,-0.7376,0.0000
4,-0.2624,0.0000
4,-0.5000,-0.00000001380
4,-0.5000,0.00000001380
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.5000,-0.00000003650
4,-0.5000,0.00000003650
4,-0.7611,0.0000
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.2389,0.0000
4,-0.7769,0.0000
4,-0.2231,0.0000
4,-0.5000,-0.1556
4,-0.5000,0.1556
4,-0.7337,0.0000
4,-0.2663,0.0000
4,-0.5000,-0.3114
4,-0.5000,0.3114
4,-0.7176,0.0000
4,-0.2824,0.0000
4,-0.5000,-0.1339
4,-0.5000,0.1339
4,-0.7259,0.0000
4,-0.2741,0.0000
4,-0.5000,-0.2119
4,-0.5000,0.2119
4,-0.7803,0.0000
4,-0.2197,0.0000
4,-0.5000,-0.00000001906
4,-0.5000,0.00000001906
4,-0.6570,-0.1099
4,-0.6570,0.1099
4,-0.3430,-0.1099
4,-0.3430,0.1099
4,-0.6021,-0.1773
4,-0.6021,0.1773
4,-0.3979,-0.1773
4,-0.3979,0.1773
4,-0.5607,-0.1764
4,-0.5607,0.1764
4,-0.4393,-0.1764
4,-0.4393,0.1764
4,-0.6369,-0.1865
4,-0.6369,0.1865
4,-0.3631,-0.1865
4,-0.3631,0.1865
4,-0.6411,-0.2667
4,-0.6411,0.2667
4,-0.3589,-0.2667
4,-0.3589,0.2667
4,-0.6450,-0.1952
4,-0.6450,0.1952
4,-0.3550,-0.1952
4,-0.3550,0.1952
4,-0.5844,-0.1893
4,-0.5844,0.1893
4,-0.4156,-0.1893
4,-0.4156,0.1893
4,-0.6360,-0.1433
4,-0.6360,0.1433
4,-0.3640,-0.1433
4,-0.3640,0.1433
4,-0.6360,-0.1433
4,-0.6360,0.1433
4,-0.3640,-0.1433
4,-0.3640,0.1433
4,-0.5000,0.0000
4,-0.6570,-0.1099
4,-0.6570,0.1099
4,-0.3430,-0.1099
4,-0.3430,0.1099
4,-0.6440,-0.1322
4,-0.6440,0.1322
4,-0.3560,-0.1322
4,-0.3560,0.1322
4,-0.6640,-0.2174
4,-0.6640,0.2174
4,-0.3360,-0.2174
4,-0.3360,0.2174
4,-0.6827,-0.2962
4,-0.6827,0.2962
4,-0.3173,-0.2962
4,-0.3173,0.2962
4,-0.6625,-0.09823
4,-0.6625,0.09823
4,-0.3375,-0.09823
4,-0.3375,0.09823
4,-0.5836,-0.1641
4,-0.5836,0.1641
4,-0.4164,-0.1641
4,-0.4164,0.1641
4,-0.7076,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2924,0.0000
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.2402
4,-0.5000,0.2402
4,-0.6667,0.0000
4,-0.5000,0.0000
4,-0.3333,0.0000
4,-0.6397,-0.1043
4,-0.6397,0.1043
4,-0.3603,-0.1043
4,-0.3603,0.1043
4,-0.6987,0.0000
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.3013,0.0000
4,-0.7176,0.0000
4,-0.2824,0.0000
4,-0.5000,-0.1339
4,-0.5000,0.1339
4,-0.6587,0.0000
4,-0.3413,0.0000
4,-0.5000,-0.3109
4,-0.5000,0.3109
4,-0.6793,0.0000
4,-0.3207,0.0000
4,-0.5000,-0.1721
4,-0.5000,0.1721
4,-0.7236,0.0000
4,-0.5000,0.0000
4,-0.2764,0.0000
4,-0.7076,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2924,0.0000
4,-0.6339,0.0000
4,-0.3661,0.0000
4,-0.5000,-0.2518
4,-0.5000,0.2518
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.1291
4,-0.5000,0.1291
4,-0.6176,0.0000
4,-0.3824,0.0000
4,-0.5000,-0.3017
4,-0.5000,0.3017
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.1291
4,-0.5000,0.1291
4,-0.6176,0.0000
4,-0.3824,0.0000
4,-0.5000,-0.3017
4,-0.5000,0.3017
4,-0.6350,0.0000
4,-0.3650,0.0000
4,-0.5000,-0.1661
4,-0.5000,0.1661
4,-0.6096,0.0000
4,-0.3904,0.0000
4,-0.5000,-0.2139
4,-0.5000,0.2139
4,-0.6890,0.0000
4,-0.3110,0.0000
4,-0.5000,-0.00000001825
4,-0.5000,0.00000001825
4,-0.5000,-0.1043
4,-0.5000,-0.00000004470
4,-0.5000,0.00000004470
4,-0.5000,0.1043
4,-0.5000,0.0000
4,-0.5000,-0.2887
4,-0.5000,0.2887
4,-0.5000,-0.2663
4,-0.5000,-0.1379
4,-0.5000,0.1379
4,-0.5000,0.2663
4,-0.5469,-0.2252
4,-0.5469,0.2252
4,-0.4531,-0.2252
4,-0.4531,0.2252
4,-0.5496,-0.1461
4,-0.5496,0.1461
4,-0.4504,-0.1461
4,-0.4504,0.1461
4,-0.6274,-0.1769
4,-0.6274,0.1769
4,-0.3726,-0.1769
4,-0.3726,0.1769
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5000,-0.1508
4,-0.5000,0.1508
4,-0.5909,-0.1203
4,-0.5909,0.1203
4,-0.4091,-0.1203
4,-0.4091,0.1203
4,-0.5607,-0.1764
4,-0.5607,0.1764
4,-0.4393,-0.1764
4,-0.4393,0.1764
4,-0.6235,-0.07821
4,-0.6235,0.07821
4,-0.3765,-0.07821
4,-0.3765,0.07821
4,-0.6320,-0.1165
4,-0.6320,0.1165
4,-0.3680,-0.1165
4,-0.3680,0.1165
4,-0.6387,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.3613,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5000,-0.1508
4,-0.5000,0.1508
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.5000,-0.2887
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.5000,0.2887
4,-0.5000,-0.2887
4,-0.5000,0.2887
4,-0.5000,0.0000
4,-0.5000,-0.2887
4,-0.5000,0.2887
4,-0.5000,0.0000
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.5000,-0.2402
4,-0.5000,0.2402
4,-0.6213,0.0000
4,-0.3787,0.0000
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.6667,0.0000
4,-0.5000,0.0000
4,-0.3333,0.0000
4,-0.5000,0.0000
4,-0.5000,-0.2402
4,-0.5000,-0.1043
4,-0.5000,0.1043
4,-0.5000,0.2402
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5000,-0.1508
4,-0.5000,0.1508
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.1291
4,-0.5000,0.1291
4,-0.6460,-0.1551
4,-0.6460,0.1551
4,-0.3540,-0.1551
4,-0.3540,0.1551
4,-0.6504,0.0000
4,-0.3496,0.0000
4,-0.5000,-0.1460
4,-0.5000,0.1460
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.5000,-0.00000003650
4,-0.5000,0.00000003650
4,-0.5000,-0.2236
4,-0.5000,-0.00000002235
4,-0.5000,0.00000002235
4,-0.5000,0.2236
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5742,-0.1332
4,-0.5742,0.1332
4,-0.4258,-0.1332
4,-0.4258,0.1332
4,-0.6667,0.0000
4,-0.6213,0.0000
4,-0.3787,0.0000
4,-0.3333,0.0000
4,-0.7316,0.0000
4,-0.2684,0.0000
4,-0.5000,-0.1531
4,-0.5000,0.1531
4,-0.6947,0.0000
4,-0.3053,0.0000
4,-0.5000,-0.2980
4,-0.5000,0.2980
4,-0.5000,0.0000
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.5000,0.0000
4,-0.5000,-0.2887
4,-0.5000,0.2887
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.2887
4,-0.5000,0.2887
4,-0.7098,0.0000
4,-0.2902,0.0000
4,-0.5000,-0.1754
4,-0.5000,0.1754
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.5000,-0.1890
4,-0.5000,0.1890
4,-0.6769,0.0000
4,-0.3231,0.0000
4,-0.5000,-0.2213
4,-0.5000,0.2213
4,-0.5000,-0.1043
4,-0.5000,-0.00000004470
4,-0.5000,0.00000004470
4,-0.5000,0.1043
4,-0.7209,0.0000
4,-0.2791,0.0000
4,-0.5000,-0.1636
4,-0.5000,0.1636
4,-0.7692,0.0000
4,-0.2308,0.0000
4,-0.5000,-0.1627
4,-0.5000,0.1627
4,-0.7376,0.0000
4,-0.2624,0.0000
4,-0.5000,-0.00000001380
4,-0.5000,0.00000001380
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.5000,-0.1508
4,-0.5000,0.1508
4,-0.7076,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2924,0.0000
4,-0.6667,0.0000
4,-0.5000,0.0000
4,-0.3333,0.0000
4,-0.7236,0.0000
4,-0.5000,0.0000
4,-0.2764,0.0000
4,-0.6667,0.0000
4,-0.5000,0.0000
4,-0.3333,0.0000
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.5000,-0.00000003650
4,-0.5000,0.00000003650
4,-0.6509,-0.1211
4,-0.6509,0.1211
4,-0.3491,-0.1211
4,-0.3491,0.1211
4,-0.7500,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2500,0.0000
4,-0.8162,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.1838,0.0000
4,-0.6890,0.0000
4,-0.3110,0.0000
4,-0.5000,-0.00000001825
4,-0.5000,0.00000001825
4,-0.6987,0.0000
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.3013,0.0000
4,-0.5000,0.0000
4,-0.6667,0.0000
4,-0.5000,0.0000
4,-0.3333,0.0000
4,-0.7712,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2288,0.0000
4,-0.7500,0.0000
4,-0.5000,0.0000
4,-0.5000,0.0000
4,-0.2500,0.0000
4,-0.6667,0.0000
4,-0.3333,0.0000
4,-0.8000,0.0000
4,-0.6000,0.0000
4,-0.4000,0.0000
4,-0.2000,0.0000
3,-0.6000,0.0000
3,-0.5000,0.0000
3,-0.4000,0.0000
3,-0.7376,0.0000
3,-0.5000,0.0000
3,-0.2624,0.0000
3,-0.5000,0.0000
3,-0.5000,-0.1043
3,-0.5000,0.1043
3,-0.5000,0.0000
3,-0.5000,-0.2887
3,-0.5000,0.2887
3,-0.5000,0.0000
3,-0.5000,-0.1508
3,-0.5000,0.1508
3,-0.6387,0.0000
3,-0.5000,0.0000
3,-0.3613,0.0000
3,-0.6000,0.0000
3,-0.5000,0.0000
3,-0.4000,0.0000
3,-0.5000,0.0000
3,-0.5000,-0.2236
3,-0.5000,0.2236
3,-0.5000,0.0000
3,-0.5000,-0.1890
3,-0.5000,0.1890
3,-0.5000,0.0000
3,-0.5000,-0.2887
3,-0.5000,0.2887
3,-0.5000,0.0000
3,-0.5000,-0.1043
3,-0.5000,0.1043
3,-0.5000,0.0000
3,-0.5000,0.0000
3,-0.5000,-0.1508
3,-0.5000,0.1508
3,-0.6667,0.0000
3,-0.5000,0.0000
3,-0.3333,0.0000
3,-0.6890,0.0000
3,-0.5000,0.0000
3,-0.3110,0.0000
3,-0.5000,0.0000
3,-0.6667,0.0000
3,-0.5000,0.0000
3,-0.3333,0.0000
3,-0.7500,0.0000
3,-0.5000,0.0000
3,-0.2500,0.0000
2,-0.5000,-0.1890
2,-0.5000,0.1890
2,-0.5000,-0.2887
2,-0.5000,0.2887
2,-0.5000,0.0000
2,-0.5000,0.0000
2,-0.6667,0.0000
2,-0.3333,0.0000
